44300	0.014294	21.8146
44400	0.019198	20.2624
44500	0.017696	20.8016
44600	0.015744	21.1479
44700	0.016428	21.2842
44800	0.023289	19.6944
44900	0.018308	20.5030
45000	0.017322	20.6841
45100	0.016641	21.2838
45200	0.015079	21.5813
45300	0.009365	23.6015
45400	0.017887	20.8270
45500	0.015446	21.6054
45600	0.019457	20.5906
45700	0.015514	21.3945
45800	0.016131	21.5745
45900	0.010351	23.1098
46000	0.018858	21.0443
46100	0.015754	21.5552
46200	0.019630	21.0662
46300	0.016892	21.0002
46400	0.014837	21.6508
46500	0.016242	21.2627
46600	0.014265	22.1921
46700	0.011167	22.6568
46800	0.013178	22.0957
46900	0.017264	20.8616
47000	0.019972	20.1077
47100	0.015639	21.3693
47200	0.018743	20.4604
47300	0.021843	20.3115
47400	0.015669	21.4672
47500	0.013861	22.1903
47600	0.015597	21.3556
47700	0.011637	22.4480
47800	0.014202	21.7759
47900	0.012457	22.2676
48000	0.016814	21.2272
48100	0.014734	21.8166
48200	0.013360	21.8626
48300	0.020959	19.9428
48400	0.014461	21.4236
48500	0.016654	20.9792
48600	0.015522	21.1814
48700	0.016252	20.9878
48800	0.015309	21.5129
48900	0.020249	20.3925
49000	0.009918	23.3025
49100	0.018807	20.9493
49200	0.016316	21.1410
49300	0.016096	21.1656
49400	0.021491	20.0090
49500	0.014250	22.1421
49600	0.018941	20.8551
49700	0.016637	20.8592
49800	0.011527	22.7202
49900	0.014293	21.8811
50000	0.019569	21.0283
50100	0.022962	19.8657
50200	0.019344	20.6551
50300	0.014103	21.9644
50400	0.015000	21.5483
50500	0.016434	21.5342
50600	0.014995	21.3156
50700	0.017026	21.0551
50800	0.019311	21.0301
50900	0.016974	21.1502
51000	0.016720	20.9079
51100	0.016359	21.1132
51200	0.019750	20.5814
51300	0.011639	22.6083
51400	0.019543	20.7231
51500	0.015622	21.7243
51600	0.016309	21.2718
51700	0.017127	21.1310
51800	0.017495	21.1111
51900	0.019288	20.8343
52000	0.016432	21.3857
52100	0.016126	21.4032
52200	0.019542	20.4220
52300	0.015443	21.5254
52400	0.022653	19.7407
52500	0.015924	21.3965
52600	0.015546	21.3749
52700	0.015658	21.4336
52800	0.020150	20.6214
52900	0.016764	20.9838
53000	0.016553	20.7649
53100	0.019298	20.6162
53200	0.013680	21.8221
53300	0.022622	19.6650
53400	0.015749	21.4984
53500	0.016225	21.2529
53600	0.011231	22.9525
53700	0.017939	21.2505
53800	0.014794	21.6506
53900	0.016498	21.1527
54000	0.013686	21.7936
54100	0.015608	21.3763
54200	0.018495	20.9209
54300	0.018610	20.8963
54400	0.022294	20.6106
54500	0.017502	20.8841
54600	0.013555	22.2883
54700	0.017272	20.9409
54800	0.013197	22.1505
54900	0.023813	19.7913
55000	0.014679	21.3000
55100	0.015452	21.7018
55200	0.016955	21.1983
55300	0.018836	20.5519
55400	0.014711	21.8421
55500	0.020956	20.2740
55600	0.014065	21.9185
55700	0.023521	19.9580
55800	0.014417	21.8714
55900	0.018551	20.8928
56000	0.013973	22.0393
56100	0.013390	21.8086
56200	0.015027	21.6185
56300	0.016999	20.8071
56400	0.017002	21.5319
56500	0.008109	24.3468
56600	0.014518	22.1561
56700	0.020321	20.3047
56800	0.017016	21.0505
56900	0.018193	20.7785
57000	0.016697	21.0023
57100	0.014436	21.4765
57200	0.010949	23.0112
57300	0.019352	20.6469
57400	0.014052	21.9187
57500	0.007564	25.3650
57600	0.015968	21.5077
57700	0.016902	21.1576
57800	0.011163	22.7754
57900	0.015650	21.5519
58000	0.007847	24.2623
58100	0.015202	21.7960
58200	0.017188	20.8369
58300	0.011245	22.5030
58400	0.021641	19.8674
58500	0.015940	21.5160
58600	0.017183	21.2137
58700	0.015860	21.2460
58800	0.014831	22.3575
58900	0.010682	23.0531
59000	0.011864	22.7064
59100	0.011951	22.4711
59200	0.012613	22.6987
59300	0.014816	21.4259
59400	0.014540	21.8954
59500	0.007592	24.2919
59600	0.017179	21.3025
59700	0.015772	21.4588
59800	0.013953	21.6487
59900	0.019029	20.6195
60000	0.014658	22.1292
60100	0.019675	20.4739
60200	0.014410	21.7642
60300	0.015996	21.4417
60400	0.015107	21.3768
60500	0.012003	22.5785
60600	0.012768	22.1738
60700	0.017654	21.1365
60800	0.015136	21.6434
60900	0.016972	21.2127
61000	0.019448	21.1020
61100	0.017034	21.0011
61200	0.016473	21.4518
61300	0.013411	22.0862
61400	0.021338	20.1027
61500	0.017256	21.5133
61600	0.015928	21.0657
61700	0.018190	21.1157
61800	0.011814	22.3226
61900	0.009491	23.4149
62000	0.008366	24.4824
62100	0.012381	22.1871
62200	0.014868	21.7662
62300	0.022246	20.3229
62400	0.011285	22.7898
62500	0.015309	21.8455
62600	0.018613	20.6774
62700	0.016599	21.2640
62800	0.015256	21.3786
62900	0.014527	21.8002
63000	0.019669	20.6875
63100	0.014259	21.9740
63200	0.013912	21.9796
63300	0.017199	20.7603
63400	0.018780	20.7288
63500	0.016176	21.2978
63600	0.016427	21.4040
63700	0.014432	21.6579
63800	0.014712	21.7764
63900	0.013358	22.0706
64000	0.010299	23.5835
64100	0.017533	21.3981
64200	0.012153	23.1789
64300	0.009668	23.3453
64400	0.014872	21.5309
64500	0.011811	23.1182
64600	0.014258	22.1268
64700	0.014509	21.8977
64800	0.014575	21.7600
64900	0.008886	24.3131
65000	0.015701	22.1578
65100	0.015473	21.5481
65200	0.015055	21.6927
65300	0.013758	22.4567
65400	0.014077	21.8662
65500	0.012861	22.3223
65600	0.016902	21.3617
65700	0.012151	22.4245
65800	0.014578	21.5847
65900	0.015107	21.4418
66000	0.014902	21.6432
66100	0.015953	21.2547
66200	0.009844	23.3223
66300	0.015591	21.4128
66400	0.015636	21.9673
66500	0.016142	21.1432
66600	0.013665	22.1016
66700	0.015081	21.4922
66800	0.017443	20.8772
66900	0.015361	21.3900
67000	0.014053	21.9720
67100	0.014165	21.9169
67200	0.012641	22.7456
67300	0.017320	21.1332
67400	0.016168	21.3150
67500	0.015562	21.4901
67600	0.015650	21.4798
67700	0.013612	22.1871
67800	0.012219	22.2077
67900	0.015931	21.8250
68000	0.016629	21.5189
68100	0.018091	21.2756
68200	0.013914	22.0643
68300	0.014533	22.3201
68400	0.007944	24.3061
68500	0.017455	20.9209
68600	0.016079	21.3120
68700	0.012785	22.2898
68800	0.016031	21.7888
68900	0.009829	22.7604
69000	0.013983	22.4830
69100	0.015509	21.3014
69200	0.017187	21.1866
69300	0.010633	23.0593
69400	0.011202	22.7204
69500	0.015206	21.7885
69600	0.015117	21.8601
69700	0.013682	21.8377
69800	0.021223	20.3119
69900	0.012926	22.7981
70000	0.014844	21.6255
70100	0.013581	22.0676
70200	0.014655	22.3543
70300	0.012386	23.0055
70400	0.008664	23.8465
70500	0.015429	21.5062
70600	0.013739	22.0727
70700	0.011994	22.4537
70800	0.014675	21.7561
70900	0.013294	21.9354
71000	0.010095	23.2127
71100	0.013922	22.1582
71200	0.015185	21.7285
71300	0.015899	21.1842
71400	0.017237	21.1925
71500	0.014026	21.7979
71600	0.014256	21.4934
71700	0.013167	22.2877
71800	0.017256	21.7017
71900	0.010240	22.8895
72000	0.019814	20.4568
72100	0.016798	21.2723
72200	0.009521	23.2591
72300	0.016926	21.0474
72400	0.016906	21.4568
72500	0.013178	22.7405
72600	0.016416	21.3944
72700	0.013084	22.6518
72800	0.014961	21.7341
72900	0.014025	22.1724
73000	0.021410	20.4194
73100	0.011564	22.7331
73200	0.014493	21.8119
73300	0.016900	21.0779
73400	0.015303	21.9579
73500	0.014708	21.5849
73600	0.014295	21.7737
73700	0.017368	21.2957
73800	0.014769	21.9954
73900	0.016182	21.3451
74000	0.014968	21.5581
74100	0.009568	23.6113
74200	0.014483	22.0603
74300	0.016796	21.1730
74400	0.013971	21.9043
74500	0.014019	21.5850
74600	0.014724	21.9366
74700	0.012968	22.1196
74800	0.010878	22.9050
74900	0.012670	22.1471
75000	0.009805	22.9590
75100	0.010112	22.9975
75200	0.013859	22.2193
75300	0.012057	22.5435
75400	0.012101	22.5751
75500	0.012638	22.3431
75600	0.007778	24.6207
75700	0.014485	22.1676
75800	0.014114	21.6520
75900	0.016652	21.0918
76000	0.012211	22.7731
76100	0.016573	20.9150
76200	0.019338	20.1112
76300	0.018859	20.7051
76400	0.014151	21.8562
76500	0.013829	22.5490
76600	0.013921	22.1582
76700	0.014159	21.7743
76800	0.015742	21.6928
76900	0.011976	22.5289
77000	0.015290	21.6001
77100	0.013290	22.1716
77200	0.016398	21.1525
77300	0.014977	21.7159
77400	0.014111	22.1339
77500	0.011486	22.8921
77600	0.012377	22.5879
77700	0.013371	22.1612
77800	0.014654	21.7295
77900	0.017854	20.9254
78000	0.012852	22.6403
78100	0.011836	22.6291
78200	0.014569	21.5821
78300	0.012904	22.8163
78400	0.016310	21.5279
78500	0.012978	22.4250
78600	0.014043	21.7376
78700	0.013756	21.7396
78800	0.018182	20.9963
78900	0.013917	21.9649
79000	0.012436	22.8517
79100	0.016557	21.1571
79200	0.016903	21.6626
79300	0.014072	22.3268
79400	0.014925	21.9973
79500	0.014514	22.2040
79600	0.014386	22.1386
79700	0.013037	22.6260
79800	0.014649	21.8195
79900	0.019341	21.0524
80000	0.012839	22.4187
80100	0.015575	21.9462
80200	0.011363	22.9060
80300	0.014376	21.7467
80400	0.014096	22.3178
80500	0.010334	22.9954
80600	0.013386	22.0559
80700	0.011900	22.4977
80800	0.012807	22.3931
80900	0.016870	21.3555
81000	0.014622	21.6405
81100	0.015573	21.8159
81200	0.013370	21.9889
81300	0.015806	21.5743
81400	0.014134	21.9596
81500	0.015844	21.5215
81600	0.016774	21.1010
81700	0.014721	21.5934
81800	0.012711	22.8501
81900	0.013886	21.9754
82000	0.017967	20.9708
82100	0.010671	22.9897
82200	0.016880	21.0005
82300	0.015287	21.7740
82400	0.010999	22.7368
82500	0.013077	23.1949
82600	0.009613	23.3819
82700	0.012092	22.6950
82800	0.014994	21.9971
82900	0.012922	22.4345
83000	0.015752	22.0746
83100	0.008157	24.1021
83200	0.013381	22.1404
83300	0.016405	21.4992
83400	0.017443	21.6031
83500	0.013442	22.0286
83600	0.013211	21.8694
83700	0.012572	22.5578
83800	0.010010	23.7709
83900	0.014665	21.6861
84000	0.011702	22.8084
84100	0.013132	22.4288
84200	0.015769	21.8855
84300	0.015899	21.7124
84400	0.007897	24.5469
84500	0.012186	22.5471
84600	0.011781	22.9428
84700	0.008941	23.7344
84800	0.008901	23.7323
84900	0.012513	22.4873
85000	0.014128	21.5108
85100	0.013418	22.5114
85200	0.014190	21.9225
85300	0.017093	21.7275
85400	0.015944	22.1055
85500	0.016172	21.6711
85600	0.008248	24.3428
85700	0.014403	21.9424
85800	0.014707	22.0529
85900	0.013875	22.5314
86000	0.015201	22.1508
86100	0.015601	21.3750
86200	0.014073	22.2538
86300	0.020607	20.4927
86400	0.014913	21.7030
86500	0.016114	21.6402
86600	0.013503	22.4211
86700	0.018647	21.3170
86800	0.016736	21.6728
86900	0.013885	22.2334
87000	0.013833	22.3197
87100	0.012066	22.5325
87200	0.014158	21.9505
87300	0.019864	20.6645
87400	0.016727	21.6790
87500	0.009138	24.0008
87600	0.010456	23.3407
87700	0.016109	21.2905
87800	0.017527	21.0951
87900	0.016083	21.4248
88000	0.011896	22.7669
88100	0.012592	22.8705
88200	0.011289	23.3181
88300	0.017271	21.8963
88400	0.016338	21.4262
88500	0.015654	21.8518
88600	0.012456	22.4295
88700	0.010971	22.8736
88800	0.012270	22.3386
88900	0.014471	21.8499
89000	0.007827	24.1900
89100	0.011708	22.8194
89200	0.011170	23.3827
89300	0.014474	21.9222
89400	0.015982	21.2961
89500	0.010979	23.2203
89600	0.010833	22.9954
89700	0.008915	23.9844
89800	0.009775	23.5267
89900	0.013480	22.2687
90000	0.015046	21.6394
90100	0.015252	21.6264
90200	0.012009	22.8196
90300	0.013743	22.1811
90400	0.015736	21.4088
90500	0.012638	22.6315
90600	0.016434	21.8112
90700	0.014629	22.0792
90800	0.015046	21.7185
90900	0.015421	21.8219
91000	0.017554	21.1037
91100	0.012950	22.8451
91200	0.009669	23.4935
91300	0.013425	22.0285
91400	0.009831	24.1208
91500	0.016235	21.3986
91600	0.013379	22.6491
91700	0.019022	20.8771
91800	0.013136	22.2889
91900	0.017109	21.1482
92000	0.010853	22.8701
92100	0.010969	23.2331
92200	0.015701	22.0750
92300	0.014047	22.7058
92400	0.015561	21.9970
92500	0.014479	21.8299
92600	0.014461	22.0012
92700	0.014253	22.0673
92800	0.013504	22.2949
92900	0.013652	22.1686
93000	0.015815	21.3542
93100	0.015871	21.2680
93200	0.011699	22.7739
93300	0.013893	22.4580
93400	0.010915	23.6866
93500	0.014657	21.5473
93600	0.014930	21.9673
93700	0.014004	22.1385
93800	0.016129	20.4340
93900	0.013711	22.4009
94000	0.012499	22.3533
94100	0.013279	22.5571
94200	0.012516	22.2522
94300	0.018850	20.8820
94400	0.011412	23.0387
94500	0.014484	22.0683
94600	0.015019	21.9429
94700	0.017989	21.2867
94800	0.014349	22.3414
94900	0.015157	21.7008
95000	0.015175	22.1338
95100	0.014657	22.0845
95200	0.014582	22.2906
95300	0.014980	21.8493
95400	0.009042	24.0194
95500	0.011672	22.8947
95600	0.012106	22.3294
95700	0.014053	22.3102
95800	0.011637	22.8216
95900	0.015068	21.6204
96000	0.012149	22.5094
96100	0.012179	23.2227
96200	0.012981	22.8427
96300	0.012571	22.5937
96400	0.010579	23.2039
96500	0.016878	21.1754
96600	0.017073	21.1335
96700	0.009404	23.4551
96800	0.012812	22.5798
96900	0.010020	24.1176
97000	0.013554	22.4791
97100	0.011547	22.9025
97200	0.019619	20.6091
97300	0.017513	21.3883
97400	0.014384	22.5027
97500	0.010666	23.2484
97600	0.016592	21.5092
97700	0.011699	22.7393
97800	0.013268	22.6219
97900	0.009072	23.6975
98000	0.014318	22.1232
98100	0.017629	21.1176
98200	0.014736	21.8968
98300	0.015004	21.9967
98400	0.011566	22.8786
98500	0.015131	21.8962
98600	0.007071	25.2125
98700	0.009702	23.4128
98800	0.010137	23.4110
98900	0.015036	21.4414
99000	0.009964	23.5252
99100	0.013961	22.0585
99200	0.011938	23.2063
99300	0.014845	22.1668
99400	0.013233	22.1589
99500	0.012719	22.5269
99600	0.014102	22.2804
99700	0.013401	22.3127
99800	0.012179	22.5985
99900	0.013245	22.3706
100000	0.012410	22.8450
100100	0.012081	23.1015
100200	0.008757	23.7538
100300	0.016816	21.0319
100400	0.009990	23.5484
100500	0.012883	22.0790
100600	0.017288	21.3306
100700	0.016313	21.3754
100800	0.013495	22.4537
100900	0.015597	21.9620
101000	0.013385	22.6631
101100	0.015555	21.6467
101200	0.010844	22.9847
101300	0.017540	21.5668
101400	0.012940	22.4674
101500	0.017848	21.3581
101600	0.012438	22.4684
101700	0.012360	22.8152
101800	0.014038	22.4168
101900	0.015362	21.6342
102000	0.014407	22.0497
102100	0.013831	21.9266
102200	0.008881	23.7010
102300	0.013415	22.3498
102400	0.010547	23.3680
102500	0.012184	22.7893
102600	0.010359	23.8554
102700	0.010341	23.3360
102800	0.013751	22.8252
102900	0.014676	22.0459
103000	0.016888	21.1321
103100	0.013340	22.1766
103200	0.012013	22.5937
103300	0.012167	22.9248
103400	0.016574	21.4262
103500	0.010526	23.2478
103600	0.011346	22.9354
103700	0.010351	23.3854
103800	0.012508	22.4903
103900	0.013662	22.1331
104000	0.014282	22.0184
104100	0.014674	22.2823
104200	0.017764	21.1294
104300	0.011489	22.9867
104400	0.013276	22.2478
104500	0.014575	22.3219
104600	0.014360	22.2543
104700	0.007717	24.5926
104800	0.014027	22.5042
104900	0.009181	23.8089
105000	0.011642	22.7666
105100	0.010364	23.5363
105200	0.011019	23.4235
105300	0.012713	22.4896
105400	0.006903	25.0581
105500	0.010780	23.0542
105600	0.013448	22.0058
105700	0.016378	21.4455
105800	0.016552	22.0631
105900	0.012650	22.3169
106000	0.009494	23.7434
106100	0.008088	24.7248
106200	0.010194	23.4400
106300	0.012013	22.7034
106400	0.011507	23.4828
106500	0.016390	21.5817
106600	0.017241	21.1834
106700	0.009007	24.3241
106800	0.016741	20.9111
106900	0.013222	22.7122
107000	0.016340	22.2013
107100	0.012566	22.8566
107200	0.016892	21.1263
107300	0.012049	22.5053
107400	0.012952	22.3255
107500	0.011258	22.9332
107600	0.015194	21.4154
107700	0.012021	22.9197
